structure_index,natoms,asr_drift_norm,is_valid_asr
12376,10,2.8284271271826634e-08,True
12377,14,3.16227778138307e-08,True
12378,10,3.464101703052663e-08,True
12379,28,5.2915028616773966e-08,True
12380,23,6.164414756553535e-08,True
12381,14,4.472135937750477e-08,True
12382,20,4.00000077505073e-08,True
12383,18,3.3166252790108947e-08,True
12384,20,7.211102211499072e-08,True
12385,14,4.000000242143678e-08,True
12386,10,2.0000000100495606e-08,True
12387,10,3.4641013761490064e-08,True
12388,6,7.611032452943822e-05,True
12389,6,2.000000032253981e-08,True
12390,20,6.928204136831178e-08,True
12391,8,1.3322676295501878e-15,True
12392,10,1.355199909595506e-15,True
12393,36,7.483315561850294e-08,True
12394,10,1.7320507457633854e-08,True
12395,14,2.828426919145417e-08,True
12396,10,1.7320509316497767e-08,True
12397,10,1.8209011484034673e-15,True
12398,20,8.944270008635202e-08,True
12399,12,4.358898967990123e-08,True
12400,5,1.4142134595727063e-08,True
12401,42,6.244997701333396e-08,True
12402,16,6.928203188169555e-08,True
12403,7,3.000000040979486e-08,True
12404,14,2.828426887743565e-08,True
12405,20,4.4721360569120825e-08,True
12406,10,1.7320505406473642e-08,True
12407,27,2.828427295967681e-08,True
12408,18,3.464102209432874e-08,True
12409,44,5.477225995807976e-08,True
12410,12,4.898979093195631e-08,True
12411,21,1.7320508611412818e-08,True
12412,16,5.291502649766771e-08,True
12413,14,3.464101844069957e-08,True
12414,5,1.7320507970423888e-08,True
12415,16,3.464101799200799e-08,True
12416,20,5.999999785899501e-08,True
12417,15,4.472135880652169e-08,True
12418,30,8.246209800922321e-08,True
12419,24,5.09901912116747e-08,True
12420,20,8.94427239186807e-08,True
12421,28,3.4641017479220134e-08,True
12422,12,3.7416573480854506e-08,True
12423,4,1.4142135537782532e-08,True
12424,18,4.472135649776521e-08,True
12425,10,1.7320509316497767e-08,True
12426,35,8.306622658322823e-08,True
12427,20,7.483314576741295e-08,True
12428,14,4.8989797640007046e-08,True
12429,20,4.897522242970732e-15,True
12430,18,3.741657346230964e-08,True
12431,12,1.9999999212316776e-08,True
12432,12,0.0,True
12433,14,4.472135709357298e-08,True
12434,15,4.3588987795101774e-08,True
12435,12,2.2360679837704627e-08,True
12436,4,1.4142134909745548e-08,True
12437,20,7.99999994027805e-08,True
12438,14,1.4142135537782643e-08,True
12439,10,2.82842709087434e-08,True
12440,10,1.732051002158409e-08,True
12441,4,7.364386412590295e-16,True
12442,16,6.928203249063373e-08,True
12443,24,5.196152647522191e-08,True
12444,8,2.175583928816829e-15,True
12445,8,8.881784197001252e-16,True
12446,4,4.440892098500626e-16,True
12447,15,3.800892750241387e-15,True
12448,14,1.4142136479838122e-08,True
12449,20,2.828426793538045e-08,True
12450,6,0.0,True
12451,20,2.8284270697762313e-08,True
12452,10,1.414213836394913e-08,True
12453,10,3.4641018632995535e-08,True
12454,40,9.165151435964371e-08,True
12455,18,4.89897973680588e-08,True
12456,20,3.999999474008099e-08,True
12457,22,6.633249567177007e-08,True
12458,12,3.464101741511947e-08,True
12459,10,1.4142136165819577e-08,True
12460,20,4.472136027121678e-08,True
12461,18,2.8284271703602086e-08,True
12462,10,1.9860273225978185e-15,True
12463,10,3.464101440247763e-08,True
12464,18,4.582575568985819e-08,True
12465,20,6.633249647515777e-08,True
12466,10,1.7320508226818928e-08,True
12467,17,1.7320501816943293e-08,True
12468,46,3.464101312050309e-08,True
12469,20,3.9999992651474915e-08,True
12470,5,3.464101619724281e-08,True
12471,10,3.4641018504798025e-08,True
12472,10,1.732050906010275e-08,True
12473,23,4.690415298747769e-08,True
12474,10,2.8284270447528313e-08,True
12475,24,4.898979709611077e-08,True
12476,6,2.220446049250313e-16,True
12477,10,1.6616296724220897e-15,True
12478,9,9.99999993922531e-09,True
12479,36,8.944270376050302e-08,True
12480,24,6.928204213749663e-08,True
12481,10,1.732051104716423e-08,True
12482,24,6.324554742108912e-08,True
12483,22,6.63324964416835e-08,True
12484,22,2.2360674512668765e-08,True
12485,24,5.291502581577859e-08,True
12486,10,8.671119018262734e-16,True
12487,44,1.1661904457574392e-07,True
12488,13,2.8284272940049898e-08,True
12489,10,2.236067867091326e-08,True
12490,14,6.928203188169555e-08,True
12491,20,5.65685433483278e-08,True
12492,21,2.8284276315748888e-08,True
12493,14,4.8989793832735144e-08,True
12494,20,3.999999620418774e-08,True
12495,6,0.0,True
12496,9,1.7320509508794036e-08,True
12497,20,3.464101081294777e-08,True
12498,7,1.999999943436138e-08,True
12499,10,2.828426934846367e-08,True
12500,12,5.99999997833815e-08,True
12501,20,3.4641020127298284e-08,True
12502,20,5.291502965534552e-08,True
12503,20,3.316624810368109e-08,True
12504,30,9.380831327716012e-08,True
12505,7,1.7320508419115183e-08,True
12506,24,5.1961523494629756e-08,True
12507,14,6.92820303433254e-08,True
12508,8,1.3322676295501878e-15,True
12509,12,1.7320511559954297e-08,True
12510,20,5.2915023916975235e-08,True
12511,10,1.7320508034522646e-08,True
12512,24,6.633249245821969e-08,True
12513,12,3.464101581265045e-08,True
12514,20,2.8284271389583696e-08,True
12515,8,2.0000001911546534e-08,True
12516,14,4.6151104473205536e-15,True
12517,10,2.000000076662904e-08,True
12518,20,4.4721354511738655e-08,True
12519,10,3.4641016774131605e-08,True
12520,18,4.000000106141327e-08,True
12521,14,3.464101703052683e-08,True
12522,10,7.601582815929793e-15,True
12523,16,3.464101440247824e-08,True
12524,26,6.63325010946366e-08,True
12525,22,2.8284271703603238e-08,True
12526,12,3.46410161972428e-08,True
12527,13,4.123105620081582e-08,True
12528,8,2.8284272331639046e-08,True
12529,24,5.999999341810296e-08,True
12530,10,3.464101517166272e-08,True
12531,49,4.8989796042313066e-08,True
12532,12,2.6457513663214143e-08,True
12533,10,1.7320507778127636e-08,True
12534,11,3.3166247285648365e-08,True
12535,10,2.8284268406407996e-08,True
12536,3,7.691850745534255e-16,True
12537,16,1.999999055257736e-08,True
12538,12,2.8284271075565064e-08,True
12539,11,4.2426409230168485e-08,True
12540,10,2.000000165480744e-08,True
12541,16,3.605551195431369e-08,True
12542,12,2.828427013350961e-08,True
12543,8,2.2360679248102423e-08,True
12544,10,2.5510982866352577e-15,True
12545,10,1.7320508355016435e-08,True
12546,18,4.0000005085972725e-08,True
12547,17,1.732051075872113e-08,True
12548,14,1.4142136479838013e-08,True
12549,32,4.47213597374721e-08,True
12550,12,4.123105468618013e-08,True
12551,18,4.8989794784552916e-08,True
12552,10,1.7320508996003995e-08,True
12553,20,2.4494897550912776e-08,True
12554,8,8.881784197001252e-16,True
12555,22,4.795831230259117e-08,True
12556,10,3.4641014402477634e-08,True
12557,12,5.1961521379370826e-08,True
12558,12,2.4494897414938788e-08,True
12559,10,1.732050745763384e-08,True
12560,10,2.8284270524806107e-08,True
12561,5,1.999999987845058e-08,True
12562,27,3.162277663770184e-08,True
12563,18,4.47213594768058e-08,True
12564,8,1.7320505919263693e-08,True
12565,20,4.4721350936889014e-08,True
12566,34,4.472135828518991e-08,True
12567,14,5.656854232776557e-08,True
12568,10,5.196152538554307e-08,True
12569,5,1.7320508739608962e-08,True
12570,10,3.46410135691938e-08,True
12571,56,2.8284276570899974e-08,True
12572,8,9.99999949513612e-09,True
12573,26,6.000000918326977e-08,True
12574,8,2.0000000142995934e-08,True
12575,20,4.000000362880426e-08,True
12576,10,3.464101337689753e-08,True
12577,9,1.7320509508794036e-08,True
12578,22,7.483314508495765e-08,True
12579,32,2.8284268249400126e-08,True
12580,20,5.999999815505445e-08,True
12581,16,3.741657361437831e-08,True
12582,10,1.8209011484034673e-15,True
12583,36,6.928204059912739e-08,True
12584,10,1.73205100215841e-08,True
12585,10,2.8284271703602133e-08,True
12586,20,4.898980738481459e-08,True
12587,10,1.7320507970423908e-08,True
12588,10,4.898979528312416e-08,True
12589,7,1.4142136793856946e-08,True
12590,22,4.0000001325091415e-08,True
12591,13,5.196152198830898e-08,True
12592,20,8.485281200006052e-08,True
12593,10,1.7320509765189066e-08,True
12594,4,3.8459253727671276e-16,True
12595,8,2.8284270918555827e-08,True
12596,10,4.358898957802029e-08,True
12597,6,2.6457511313314206e-08,True
12598,10,1.732050848321394e-08,True
12599,10,1.7320507970423888e-08,True
12600,7,1.000000038331452e-08,True
12601,13,3.872983187940049e-08,True
12602,12,3.605550964106127e-08,True
12603,10,1.732051027797925e-08,True
12604,12,2.175583928816829e-15,True
12605,21,5.477225692013947e-08,True
12606,20,4.0000000062212883e-08,True
12607,42,7.41619946935711e-08,True
12608,10,8.3820000221454525e-16,True
12609,12,4.898979600831881e-08,True
12610,10,3.464101645363783e-08,True
12611,12,0.0,True
12612,10,3.99999991740342e-08,True
12613,20,8.000000170649295e-08,True
12614,9,3.464101671003285e-08,True
12615,10,2.0000003653208884e-08,True
12616,4,1.00000003833145e-08,True
12617,14,1.9860273225978185e-15,True
12618,22,4.898980434805738e-08,True
12619,8,3.3166248605798216e-08,True
12620,24,3.741657945604522e-08,True
12621,9,5.1961522372901516e-08,True
12622,10,1.732050662435001e-08,True
12623,18,5.291502531222754e-08,True
12624,18,2.6457512362376452e-08,True
12625,18,9.678699938266253e-16,True
12626,10,1.7320507778127636e-08,True
12627,32,4.8989792926241656e-08,True
12628,12,4.472136126423043e-08,True
12629,9,1.4142136636847406e-08,True
12630,20,2.8284273155938003e-08,True
12631,12,3.8729834917979305e-08,True
12632,22,3.872983437332856e-08,True
12633,24,2.8284269662482927e-08,True
12634,20,6.000000378018507e-08,True
12635,20,2.0000004763434294e-08,True
12636,24,4.00000041977938e-08,True
12637,23,3.7416565688256595e-08,True
12638,14,3.4641005172256733e-08,True
12639,20,4.8989791634488644e-08,True
12640,8,1.000000038331454e-08,True
12641,36,9.797959491741693e-08,True
12642,20,4.898979505650094e-08,True
12643,10,1.7320506688448767e-08,True
12644,20,8.485281526781552e-08,True
12645,36,2.828429258585039e-08,True
12646,15,4.358898784604245e-08,True
12647,12,3.999999842463353e-08,True
12648,10,1.7320507714028878e-08,True
12649,6,3.4641017222822904e-08,True
12650,22,6.633249433279074e-08,True
12651,5,1.999999927308639e-08,True
12652,18,5.385164865633557e-08,True
12653,12,1.831632243626128e-15,True
12654,18,3.605551296660226e-08,True
12655,10,3.4641013761490064e-08,True
12656,14,2.8284268877435656e-08,True
12657,14,3.464101549215654e-08,True
12658,24,4.472136354816178e-08,True
12659,9,1.4142136087314898e-08,True
12660,12,2.828427138958357e-08,True
12661,10,1.7320508355016438e-08,True
12662,18,1.7320507553782195e-08,True
12663,28,4.898978603689291e-08,True
12664,8,2.6645352591003757e-15,True
12665,22,1.999999543755858e-08,True
12666,10,1.6616296724220897e-15,True
12667,20,5.6568538068889746e-08,True
12668,42,3.999999909076878e-08,True
12669,5,1.7320508226818928e-08,True
12670,12,1.9999998102093804e-08,True
12671,10,3.464101542805773e-08,True
12672,14,4.4721355107546044e-08,True
12673,20,2.0000003431164458e-08,True
12674,9,3.3166247367242255e-08,True
12675,10,2.4494898366756762e-08,True
12676,10,2.000000165480774e-08,True
12677,12,1.73205080024735e-08,True
12678,14,2.8284271389583593e-08,True
12679,14,5.2915028228620324e-08,True
12680,12,2.828426715033397e-08,True
12681,22,6.928202675379505e-08,True
12682,14,2.999999448860541e-08,True
12683,4,9.99999993922529e-09,True
12684,8,2.8284268249398697e-08,True
12685,10,2.828427072229427e-08,True
12686,14,4.0000000200990814e-08,True
12687,10,1.7320509124201502e-08,True
12688,18,1.9999998102093943e-08,True
12689,10,2.7048516914496868e-15,True
12690,3,3.1401849173675503e-16,True
12691,16,9.999999939227224e-09,True
12692,12,3.1401849173675503e-16,True
12693,10,1.7320507521732602e-08,True
12694,14,1.0768591043747958e-14,True
12695,8,2.828427295967612e-08,True
12696,22,4.472136205864162e-08,True
12697,9,1.7320505662868663e-08,True
12698,10,1.7320508034522646e-08,True
12699,56,4.4721364094320365e-08,True
12700,18,4.4721361860038635e-08,True
12701,20,6.324555744012996e-08,True
12702,4,1.00000003833145e-08,True
12703,10,1.732050662435001e-08,True
12704,28,5.656854591935243e-08,True
12705,14,1.000000038331458e-08,True
12706,12,3.316624365157464e-08,True
12707,10,8.671119018262734e-16,True
12708,15,2.2360681258955874e-08,True
12709,12,3.464101606904531e-08,True
12710,36,4.898980452935977e-08,True
12711,24,4.123105688071945e-08,True
12712,30,6.633249620736231e-08,True
12713,21,6.244997864444567e-08,True
12714,20,8.717797965907797e-08,True
12715,24,5.6568553141781154e-08,True
12716,4,0.0,True
12717,10,1.0000001715582201e-08,True
12718,11,1.9999999975595138e-08,True
12719,12,0.0,True
12720,10,2.5510982866352577e-15,True
12721,16,5.291502710087847e-08,True
12722,20,2.828427080079908e-08,True
12723,22,3.464101106934231e-08,True
12724,20,3.464101754331886e-08,True
12725,9,1.0000000827403755e-08,True
12726,16,2.000000165480759e-08,True
12727,12,1.999999854618303e-08,True
12728,14,4.358899081332792e-08,True
12729,12,2.828427233163915e-08,True
12730,20,2.828426212603848e-08,True
12731,9,1.7320508739608962e-08,True
12732,12,5.656853838290829e-08,True
12733,14,3.000000026176528e-08,True
12734,24,3.999999531601287e-08,True
12735,20,6.793258640404412e-15,True
12736,10,1.732050848321394e-08,True
12737,14,3.4641017479217924e-08,True
12738,14,4.6904158828057866e-08,True
12739,16,1.999999854618299e-08,True
12740,17,5.6713817377445464e-15,True
12741,10,2.8284272174629832e-08,True
12742,10,2.482534153247273e-16,True
12743,4,1.7320507714028868e-08,True
12744,10,6.928203194579431e-08,True
12745,5,1.7320507970423888e-08,True
12746,45,3.741656467942073e-08,True
12747,34,5.830950656069628e-08,True
12748,10,5.196152596243186e-08,True
12749,12,4.898979390072189e-08,True
12750,8,0.0,True
12751,11,3.1622777181880675e-08,True
12752,10,3.162277684286591e-08,True
12753,10,1.7320508034522666e-08,True
12754,25,6.7823297536584e-08,True
12755,27,4.2426409890915686e-08,True
12756,8,1.732050489368359e-08,True
12757,8,2.710399819191012e-15,True
12758,10,3.7416573462309626e-08,True
12759,10,4.795831552619314e-08,True
12760,14,4.472135629916206e-08,True
12761,10,4.472135657224088e-08,True
12762,4,1.7320507585831358e-08,True
12763,10,3.464101652381635e-08,True
12764,30,4.8989800631436625e-08,True
12765,10,3.4641015171662715e-08,True
12766,24,4.8989788031178326e-08,True
12767,20,7.74596637820924e-08,True
12768,18,5.2915025668908945e-08,True
12769,10,3.464101555625524e-08,True
12770,12,1.7320508226818925e-08,True
12771,12,4.472135888099787e-08,True
12772,20,1.9999997658009895e-08,True
12773,12,2.4494898650035973e-08,True
12774,20,4.898979464857931e-08,True
12775,12,3.1622776971230814e-08,True
12776,6,9.99999971718069e-09,True
12777,18,4.472135848379212e-08,True
12778,20,7.483315155344496e-08,True
12779,21,3.162277900751751e-08,True
12780,12,2.499851492298633e-15,True
12781,24,8.944271974802246e-08,True
12782,4,0.0,True
12783,23,3.605551446001659e-08,True
12784,20,3.4641015684452895e-08,True
12785,10,3.464101446657639e-08,True
12786,10,1.732051002158409e-08,True
12787,10,2.8284272645657526e-08,True
12788,14,3.464101440247763e-08,True
12789,7,2.4494897788867247e-08,True
12790,10,1.4087150935148696e-15,True
12791,12,6.928203803517614e-08,True
12792,20,5.291502161952899e-08,True
12793,12,3.162277746274742e-08,True
12794,28,3.762493250920716e-15,True
12795,12,2.000000165480749e-08,True
12796,26,3.4641013376897587e-08,True
12797,20,3.741656917100587e-08,True
12798,12,3.0000001149943514e-08,True
12799,24,1.1313708744244523e-07,True
12800,20,5.29150230042909e-08,True
12801,5,4.965068306494546e-16,True
12802,23,3.316624881501563e-08,True
12803,36,9.695359275161164e-08,True
12804,4,1.2560739669470201e-15,True
12805,20,3.4641017831761527e-08,True
12806,10,3.464101446657639e-08,True
12807,20,3.8729831005093374e-08,True
12808,3,0.0,True
12809,19,3.162278020119919e-08,True
12810,36,7.999998619112803e-08,True
12811,20,4.8989792246371726e-08,True
12812,26,7.211102416266391e-08,True
12813,4,9.99999905104687e-09,True
12814,24,3.999999576009974e-08,True
12815,9,1.7320507457633864e-08,True
12816,10,1.7320507329436327e-08,True
12817,20,6.324555419699679e-08,True
12818,20,5.99999978960024e-08,True
12819,10,1.414213616581964e-08,True
12820,12,4.0000000478546154e-08,True
12821,10,3.4641014146082614e-08,True
12822,16,3.999999810197501e-08,True
12823,4,1.4142136165819543e-08,True
12824,10,3.000000044911527e-08,True
12825,8,1.0175362097255202e-15,True
12826,24,2.828427174285441e-08,True
12827,16,3.999999531601053e-08,True
12828,20,5.656853712683428e-08,True
12829,12,2.828427280266678e-08,True
12830,12,2.8284270447528366e-08,True
12831,10,1.7320510983065445e-08,True
12832,8,2.8284270604537338e-08,True
12833,10,2.4494896440458458e-08,True
12834,4,1.4142134909745548e-08,True
12835,3,3.1401849173675503e-16,True
12836,13,3.46410146588728e-08,True
12837,17,2.828427276341537e-08,True
12838,14,0.0,True
12839,22,5.656854152309374e-08,True
12840,36,5.0990203350270044e-08,True
12841,14,3.4641017479217924e-08,True
12842,4,9.99999993922531e-09,True
12843,13,2.9999997837778483e-08,True
12844,18,3.0000000113736015e-08,True
12845,10,3.4641018248403004e-08,True
12846,10,3.4641015684452756e-08,True
12847,10,1.7320509316497767e-08,True
12848,10,3.464101812020549e-08,True
12849,42,6.324555374936623e-08,True
12850,11,3.000000048380979e-08,True
12851,10,1.732050745763384e-08,True
12852,10,3.4641017222822904e-08,True
12853,18,1.999999765800469e-08,True
12854,10,3.8459253727671276e-16,True
12855,10,2.828427358771315e-08,True
12856,24,4.472136225724406e-08,True
12857,23,1.4142129021901501e-08,True
12858,10,4.440892098500626e-16,True
12859,10,1.7320512585534517e-08,True
12860,12,2.8284272331639033e-08,True
12861,10,2.4494898276107488e-08,True
12862,10,1.7320509252399118e-08,True
12863,12,1.7320508739608962e-08,True
12864,12,3.464101594084799e-08,True
12865,12,2.00000016548077e-08,True
12866,10,2.0000003913417786e-08,True
12867,48,4.89897897535178e-08,True
12868,28,5.656852770628027e-08,True
12869,28,5.999999519446023e-08,True
12870,42,6.324554954514374e-08,True
12871,20,2.2360676312506248e-08,True
12872,34,8.717800116234834e-08,True
12873,28,5.656853838290873e-08,True
12874,24,3.9999996648277883e-08,True
12875,27,4.5825756192569795e-08,True
12876,26,3.4641017543319584e-08,True
12877,46,8.944269889473728e-08,True
12878,28,5.656855172869556e-08,True
12879,22,6.633248951246558e-08,True
12880,38,3.464098799379525e-08,True
12881,36,3.253508763089545e-14,True
12882,35,6.633249896900753e-08,True
12883,16,2.8284272017620583e-08,True
12884,28,1.6904581122178434e-14,True
12885,40,5.6568554397851665e-08,True
12886,54,1.5362293264032183e-07,True
12887,40,3.464103004257461e-08,True
12888,42,5.6568552016956354e-08,True
12889,42,2.8284280967155395e-08,True
12890,28,1.8081922750170586e-14,True
12891,36,4.472137476921951e-08,True
12892,52,8.717796906981743e-08,True
12893,17,4.898979310754052e-08,True
12894,26,3.4641011846541317e-08,True
12895,22,2.828427986808385e-08,True
12896,46,3.464099594203593e-08,True
12897,23,3.316624805346959e-08,True
12898,28,7.21110186662821e-08,True
12899,22,5.291502468279181e-08,True
12900,54,6.164413679142898e-08,True
12901,28,4.0000004197793266e-08,True
12902,24,4.000000330961512e-08,True
12903,40,5.656853210254217e-08,True
12904,42,1.2328829414149817e-07,True
12905,28,4.00000015332585e-08,True
12906,58,4.898981178133487e-08,True
12907,28,4.898980126598141e-08,True
12908,30,4.472135788798391e-08,True
12909,22,3.9222124645131e-15,True
12910,28,6.928201854915495e-08,True
12911,44,9.591663505150655e-08,True
12912,24,3.999999265147398e-08,True
12913,28,7.21110186816788e-08,True
12914,42,4.6904149300872765e-08,True
12915,22,2.0000004319344105e-08,True
12916,54,7.483313517452506e-08,True
12917,24,4.89897949998451e-08,True
12918,20,5.999999719286111e-08,True
12919,20,5.291502623540252e-08,True
12920,54,7.141429827831408e-08,True
12921,28,5.039070426058666e-15,True
12922,46,6.164414527423261e-08,True
12923,32,6.928203470204411e-08,True
12924,18,5.656854246514864e-08,True
12925,46,1.3856405478956553e-07,True
12926,40,9.619459469222108e-15,True
12927,28,3.999997844062303e-08,True
12928,22,4.4721361363531724e-08,True
12929,36,5.6568540895058174e-08,True
12930,36,8.944271418714618e-08,True
12931,24,5.656854686140756e-08,True
12932,50,6.557435988858273e-08,True
12933,36,5.999999652673007e-08,True
12934,48,5.999997802301589e-08,True
12935,44,6.63324723735353e-08,True
12936,24,5.6568540424028466e-08,True
12937,36,8.246211007245885e-08,True
12938,42,5.2915041677598496e-08,True
12939,36,9.797959419222507e-08,True
12940,22,4.4721355901957645e-08,True
12941,48,7.48331439574248e-08,True
12942,36,5.999998542449783e-08,True
12943,30,3.605551549155051e-08,True
12944,36,7.483315736914877e-08,True
12945,22,3.4641015940849576e-08,True
12946,28,8.00000049955294e-08,True
12947,42,1.3114877713004893e-07,True
12948,54,1.148911610114596e-07,True
12949,28,5.656856036420425e-08,True
12950,30,4.472136305165517e-08,True
12951,19,4.3588990635036215e-08,True
12952,20,7.74596751534711e-08,True
12953,36,9.99998461815962e-09,True
12954,12,4.898979655221482e-08,True
12955,38,6.633252050983938e-08,True
12956,10,0.0,True
12957,15,5.385164736781551e-08,True
12958,46,1.385641017098549e-07,True
12959,9,2.449489782286076e-08,True
12960,14,5.099019526150173e-08,True
12961,12,2.236067621320499e-08,True
12962,22,6.633249339550522e-08,True
12963,12,2.828427138958373e-08,True
12964,20,3.4641011453935504e-08,True
12965,20,3.999998998693904e-08,True
12966,16,4.8989794920526996e-08,True
12967,16,3.316624808694371e-08,True
12968,20,3.464101376149014e-08,True
12969,27,3.3166246095211976e-08,True
12970,12,2.9999999003512414e-08,True
12971,10,3.464101459477389e-08,True
12972,36,4.000000419779628e-08,True
12973,14,3.4641017479217924e-08,True
12974,18,7.483315226557156e-08,True
12975,13,3.000000010397753e-08,True
12976,5,9.999999939225295e-09,True
12977,12,2.8284272959676035e-08,True
12978,11,1.7320508996004048e-08,True
12979,23,1.7320512457338264e-08,True
12980,20,6.000000320656924e-08,True
12981,24,2.0000004319343883e-08,True
12982,5,9.999999495136132e-09,True
12983,10,5.656854591935204e-08,True
12984,9,2.4494902355328307e-08,True
12985,7,1.0877919644084146e-15,True
12986,6,1.9999999656405976e-08,True
12987,6,9.999999495136277e-09,True
12988,6,1.7320507970423888e-08,True
12989,6,1.732050777812762e-08,True
12990,6,1.999999987845062e-08,True
12991,6,1.4142135537782532e-08,True
12992,6,2.8284271075565064e-08,True
12993,6,2.8284269819491112e-08,True
12994,6,2.4494898185458065e-08,True
12995,6,1.7320508162720156e-08,True
12996,6,0.0,True
12997,6,1.999999987845058e-08,True
12998,6,1.7320508226818918e-08,True
12999,5,1.732050758583135e-08,True
13000,6,2.8284269819491095e-08,True
13001,5,2.2644195468014703e-15,True
13002,6,1.7320508226818918e-08,True
13003,6,3.4641017992008004e-08,True
13004,6,1.2560739669470201e-15,True
13005,6,2.8284271389583557e-08,True
13006,6,4.440892098500626e-16,True
13007,6,3.4641015940847776e-08,True
13008,5,3.000000070585432e-08,True
13009,5,9.99999993922529e-09,True
13010,5,1.000000082740371e-08,True
13011,6,2.8284271075565064e-08,True
13012,3,1.7320507970423888e-08,True
13013,2,0.0,True
13014,3,7.691850745534255e-16,True
13015,3,1.9229626863835638e-16,True
13016,3,7.691850745534255e-16,True
13017,3,0.0,True
13018,4,0.0,True
13019,3,0.0,True
13020,3,1.7320508739608962e-08,True
13021,3,1.7320507970423888e-08,True
13022,3,0.0,True
13023,2,0.0,True
13024,4,0.0,True
13025,3,0.0,True
13026,2,0.0,True
13027,3,0.0,True
13028,3,1.9229626863835638e-16,True
13029,3,1.538370149106851e-15,True
13030,4,0.0,True
13031,4,0.0,True
13032,2,0.0,True
13033,7,1.7320508739609018e-08,True
13034,3,1.4142135537782532e-08,True
13035,3,0.0,True
13036,1,0.0,True
13037,1,0.0,True
13038,3,9.99999993922529e-09,True
13039,3,0.0,True
13040,3,1.7320507970423888e-08,True
13041,3,9.614813431917819e-17,True
13042,2,0.0,True
13043,3,0.0,True
13044,3,0.0,True
13045,3,7.691850745534255e-16,True
13046,3,9.99999993922529e-09,True
13047,3,1.7320507970423888e-08,True
13048,2,0.0,True
13049,3,1.4142135537782534e-08,True
13050,2,0.0,True
13051,3,0.0,True
13052,10,1.9999999434361473e-08,True
13053,10,2.449489843474372e-08,True
13054,8,1.2560739669470201e-15,True
13055,4,5.43984499737905e-16,True
13056,7,1.9999999767428308e-08,True
13057,7,2.000000032253981e-08,True
13058,5,3.8459253727671276e-16,True
13059,12,4.000000064507962e-08,True
13060,12,5.6568542779167345e-08,True
13061,7,4.440892098500626e-16,True
13062,4,1.4142135851801023e-08,True
13063,3,9.99999993922529e-09,True
13064,5,2.0000000253150865e-08,True
13065,5,2.236067967633953e-08,True
13066,8,2.0000000766629e-08,True
13067,8,2.2360679837704254e-08,True
13068,6,2.8284271075565074e-08,True
13069,9,3.000000026176509e-08,True
13070,8,0.0,True
13071,6,2.0000000058861822e-08,True
13072,8,6.280369834735101e-16,True
13073,12,2.6691571797624175e-15,True
13074,5,9.99999993922529e-09,True
13075,5,0.0,True
13076,4,0.0,True
13077,7,1.7320508707559584e-08,True
13078,11,2.6457512844944946e-08,True
13079,10,2.8284270447528088e-08,True
13080,9,3.464101235131743e-08,True
13081,6,9.999999717180687e-09,True
13082,12,5.656854215113017e-08,True
13083,7,1.732050822681892e-08,True
13084,8,3.4641015684452795e-08,True
13085,8,6.280369834735101e-16,True
13086,6,2.000000032253983e-08,True
13087,7,3.316624853884919e-08,True
13088,7,2.000000021151751e-08,True
13089,4,1.000000082740371e-08,True
13090,10,4.472136086702489e-08,True
13091,10,1.3911054626160788e-15,True
13092,6,8.881784197001252e-16,True
13093,7,1.732050643205374e-08,True
13094,4,1.7320507970423895e-08,True
13095,5,5.978733960281817e-16,True
13096,9,3.4641016613884724e-08,True
13097,8,1.538370149106851e-15,True
13098,8,1.0877919644084146e-15,True
13099,7,1.4142134909745556e-08,True
13100,2,0.0,True
13101,12,6.928203034332551e-08,True
13102,3,0.0,True
13103,3,9.614813431917819e-17,True
13104,3,1.7320507970423888e-08,True
13105,8,1.999999965640598e-08,True
13106,7,2.23606794404988e-08,True
13107,5,1.538370149106851e-15,True
13108,7,3.4641017222822904e-08,True
13109,9,2.4494895103380823e-08,True
13110,3,7.691850745534255e-16,True
13111,3,0.0,True
13112,12,3.999999886872283e-08,True
13113,10,2.828427154659286e-08,True
13114,2,0.0,True
13115,8,2.3914935841127266e-15,True
13116,8,2.8284273587713e-08,True
13117,15,3.1622776637701466e-08,True
13118,7,1.732050797042392e-08,True
13119,8,3.464101247951495e-08,True
13120,11,1.4142135616287226e-08,True
13121,3,6.661338147750939e-16,True
13122,8,2.0000000766629632e-08,True
13123,8,1.4142135851801086e-08,True
13124,8,2.8284270761546588e-08,True
13125,7,1.4142136165819523e-08,True
13126,6,2.8284271703602086e-08,True
13127,3,0.0,True
13128,8,2.2360679999068977e-08,True
13129,3,2.220446049250313e-16,True
13130,7,3.464101491526768e-08,True
13131,8,1.732050745763384e-08,True
13132,8,2.645751328555103e-08,True
13133,3,0.0,True
13134,3,1.4142135537782532e-08,True
13135,7,6.280369834735101e-16,True
13136,10,2.8284270918555817e-08,True
13137,8,2.000000076662902e-08,True
13138,9,5.438959822042073e-16,True
13139,10,2.8284271860611316e-08,True
13140,3,0.0,True
13141,10,1.9999998990272164e-08,True
13142,5,3.000000018775021e-08,True
13143,9,2.999999959563127e-08,True
13144,8,2.8284271075565107e-08,True
13145,5,9.999999939225292e-09,True
13146,12,4.000000242143642e-08,True
13147,9,1.6392246515987586e-15,True
13148,6,2.828427201762054e-08,True
13149,8,8.881784197001252e-16,True
13150,8,2.4494897423437133e-08,True
13151,10,1.99999996564061e-08,True
