weight_index,weight_value
903,-0.11418978
904,0.11522501
905,-0.2584875
906,0.12982483
907,0.040614046
908,-0.0008096815
909,0.0042891423
910,-0.021742044
911,-0.0055279047
912,0.054332312
913,-0.019597998
914,0.07043347
915,0.041709732
916,-0.10677685
917,0.0032771344
918,0.06327512
919,-0.039615333
920,-0.04485801
921,0.05545256
922,0.26347974
923,0.026958363
924,-0.069041304
925,0.07201908
926,-0.036131576
927,0.16205929
928,-0.031252287
929,0.08722149
930,0.008686899
931,0.016194606
932,-0.016945997
933,0.06975263
934,0.08039878
935,-0.045016833
936,0.06302807
937,-0.07995785
938,-0.008423459
939,0.14008397
940,0.04745732
941,-0.12083281
942,0.012942392
943,0.06964377
944,-0.011764991
945,-0.14977859
946,-0.0208782
947,0.03453318
948,-0.0043694335
949,0.04408416
950,0.05696581
951,0.035458613
952,0.0059167636
953,-0.0015414826
954,0.071172185
955,0.06798201
956,-0.13125306
957,-0.044020504
958,-0.008978368
959,0.023474066
960,-0.057323188
961,-0.0017505395
962,-0.0335004
963,-0.45656002
964,0.121941335
965,-0.08440521
966,-0.11561105
967,-0.109575294
968,0.112563364
969,-0.18131481
970,0.105797924
971,-0.004678343
972,-0.025188033
973,0.013015505
974,-0.059068505
975,-0.010250532
976,0.0012190609
977,-0.023361828
978,0.043367736
979,-0.013927113
980,-0.07876802
981,0.0017216874
982,0.062691174
983,-0.022932664
984,-0.00078067987
985,0.041125692
986,0.24834041
987,0.02085561
988,-0.074466564
989,0.08074625
990,-0.037893947
991,0.09524699
992,-0.07459066
993,0.07403849
994,0.0108918715
995,0.00860109
996,-0.060916726
997,0.08100508
998,0.042426728
999,-0.06756857
1000,0.06560046
1001,-0.07328818
1002,-0.008141253
1003,0.06552519
1004,0.03408028
1005,-0.06370111
1006,0.0002071324
1007,0.099139735
1008,-0.011357768
1009,-0.1790694
1010,-0.031131651
1011,0.031244615
1012,0.032850232
1013,0.047053892
1014,0.051109828
1015,0.02440362
1016,0.029969927
1017,-0.0036457044
1018,0.03472552
1019,0.11171203
1020,-0.1687401
1021,-0.08012026
1022,-0.022202786
1023,0.03399129
1024,-0.030977208
1025,-0.0015199541
1026,-0.017625311
1027,0.082820885
1028,-0.013001031
1029,-0.18467408
1030,-0.058390476
1031,-0.093338825
1032,-0.4621408
1033,-0.008156674
1034,0.14435232
1035,0.08752537
1036,-0.045814842
1037,-0.11272894
1038,0.18976702
1039,-0.0015582513
1040,-0.03408996
1041,-0.1697868
1042,-0.07074529
1043,0.006953022
1044,0.23087561
1045,-0.009684424
1046,-0.13032359
1047,-0.06420537
1048,0.0089653395
1049,-0.18569238
1050,0.011828504
1051,0.009729105
1052,0.06039297
1053,-0.24126998
1054,0.27359858
1055,0.1468335
1056,0.22048327
1057,-0.101353005
1058,0.0031365058
1059,0.36238968
1060,0.102218226
1061,-0.3942122
1062,0.07631784
1063,-0.08188657
1064,-0.10429105
1065,0.005133688
1066,0.20392893
1067,-0.010515827
1068,0.004045286
1069,-0.072273046
1070,-0.029224653
1071,-0.27535146
1072,-0.3927729
1073,0.03804252
1074,0.17772572
1075,-0.09822522
1076,-0.014559549
1077,-0.2657333
1078,0.016774591
1079,-0.06975649
1080,0.0098575745
1081,-0.1851206
1082,0.13860351
1083,-0.051020537
1084,0.106923014
1085,-0.0049413084
1086,0.10312004
1087,-0.38830498
1088,0.2750615
1089,0.014855894
1090,0.117858514
1091,-1.1267922
1092,-0.07369366
1093,0.17393969
